date,time,Location,Lat,Long,operator,flight_no,route,ac_type,registration,cn_ln,all_aboard,passengers_aboard,crew_aboard,all_fatalities,passenger_fatalities,crew_fatalities,ground,summary
"May 15, 1976",1207,Birmingham,52.48,-1.9025,Agco Corp,?,"Birmingham, England - Bangor, MA",Canadair CL-604,N90AG,5414,5,3,2,5,3,2,0,"After taking off, banked to the left, wing contacted ground, a fire erupted and the aircraft broke up. Failure of the crew to de-ice the wings before takeoff. Possible impairment of crew performance by the combined effects of a non-prescription drug, jet-lag and fatigue were also considered factors."
"December 09, 1979",239,Foynes,52.6047,-9.1105,KLM Royal Dutch Airlines,633,Amsterdam - Shannon - New York,Lockheed 1049C-55-81 S Constellation,PH-LKY,4509,56,46,10,28,25,3,0,"Less than a minute after takeoff, the aircraft crashed into a mudbank of the Shannon River. Although the crash site was only about 2,500 metres from the airport, no one was aware of the disaster. Rescue operations were only started after the plane's navigator, after having crossed the river, managed to reach the airport. The aircraft was partially submerged, and at least one of the fuel tanks had ruptured during the crash. The fuel fumes rendered many passengers and crew unconscious, who then drowned in the rising tide. Failure of the captain to interpret his instrument indications properly during flap retraction after the gear was re-extended."
"November 29, 1944",1811,Nailstone,52.661,-1.384,Dan Air Services,?,London - East Midlands,Hawker Siddeley HS-748,G-ASPL,1560,3,0,3,3,0,3,0,"The the right rear door  of the cargo plane detached and struck the horizontal tail plane and became lodged on the leading edge. Control was lost, and the aircraft entered a steep dive. During the dive, the wings and tail plane failed due to overstressing."
"April 15, 1948",235,"Shannon, County Clare",52.7137,-8.8686,Pan American World Airways,1-Oct,Belgium - Shannon,Lockheed L-049-46 Constellation,NC-88858,2058,31,21,10,30,20,10,0,"While executing a second instrument approach at Shannon Airport, the aircraft struck the ground 2,380 feet from the approach end of the intended runway, broke apart and burned. Continuation of an instrument approach to an altitude insufficient to clear the terrain. The failure of a fluorescent light may have been a contributing cause. The plane was named ""Clipper Empress of the Skies."""
"July 15, 1956",135,"Shannon, County Clare",52.7137,-8.8686,Swissair,?,Gander - Shannon,Convair CV-440-11,HB-IMD,335,4,0,4,4,0,4,0,"The plane was on delivery from San Diego to Zürich via New York, Gander and Shannon. The crew broke off their GCA runway 23 approach after establishing visual reference, and turned for a runway 05 approach. The plane banked sharply, dropped and crashed. Error in judgement by pilot in executing  an abnormally steep turn onto final approach."
"February 26, 1960",?,"Shannon, County Clare",52.7137,-8.8686,Alitalia,?,Rome - Shannon - Gander -New York City,Douglas DC-7C,I-DUVO,45231/945,52,40,12,34,23,11,0,Lost altitude shortly after taking off and crashed. Cause unknown.
"September 10, 1961",355,"Shannon, County Clare",52.7137,-8.8686,President Airlines,?,Shannon - Gander,Douglas DC-6B,N90773,44058/365,83,77,6,83,77,6,0,The aircraft crashed into the Shannon River shortly after taking off in fog. Possible fault with the artificial horizon or aircraft's aileron tabs. Contributing factor was the weather and crew fatigue.
"January 17, 1949",?,"Llanfair, Gwynedd",52.8399,-4.1133,Military - Royal Air Force,?,Sydenham - Hendon,Lockheed Hudson,N7253,414-1649,13,10,3,13,10,3,0,The aircraft went out of control while flying in thunderstorm activity and may have been struck by lightning.
"January 18, 1946",1945,Cromer,52.931,1.302,Bristow Helicopters,-,Gas platform Clipper - drilling rig Golbal Sante Fe Monach,Sikorsky S-76A,G-BJVX,760100,11,9,2,11,9,2,0,"The helicopter was ferrying workers from a gas rig to a oil platform in the North Sea when it crashed into the water at high speed, 28 miles northeast of Cromer. The helicopter was at a height of 320 ft. flying in a south-easterly heading when one of the rotor blades failed.  The accident was caused by a broken rotor blade, caused by fatigue, brought about by a lightning strike three years earlier."
"September 16, 1991",?,Petropavlovsk-Kamchatsky,53.0167,158.65,Military - Soviet Air Force,?,?,Antonov AN-26,9,?,36,30,6,36,30,6,0,Crashed while attempting to land in poor weather. Controlled flight into terrain.
"June 20, 2011",1921,Petropavlovsk-Kamchatsky,53.0167,158.65,Aeroflot,?,Lensk - Omsk,Antonov AN-72,CCCP-74002,SU002,13,7,6,13,7,6,0,"The cargo plane struck trees, crashed and caught fire on takeoff. Overloaded"
"October 10, 1933",1750,Bremen,53.0769,8.8089,Lufthansa,5,Frankfurt - Bremen,Convair CV-440-0,D-ACAT,464,46,42,4,46,42,4,0,Crashed on approach in heavy fog. The aircraft stalled while making a turn at low altitude. Instrument malfunction.
"January 18, 1923",?,"Berne, Germany",53.1833,8.4833,Deutsche Lufthansa,?,?,Fokker FG III,D-468,1554,4,3,1,4,3,1,0,Weather related.
"March 08, 1965",1135,Samara,53.1833,50.1167,Aeroflot,513,Kuibyshev - Rostov-on-Don,Tupolev Tu-124V,CCCP-45028,2350803,30,21,9,30,21,9,0,The plane crashed in a snowy field after taking off. Jamming of the elevator control and engine trouble.
"March 17, 2007",1140,Samara,53.1833,50.1167,UTAir Airlines,UT-471,Surgut - Samara,Tuolev 134AK,RA-65021,48390,57,50,7,6,6,0,0,"While attempting to land in heavy fog, the airplane contacted the ground 400 m short of the runway. The left wing hit the ground and separated from the fuselage. The plane then rolled over inverted and the fuselage broke apart. The accident can be blamed on both the controller, who did not inform the pilot about the reduced visibility in time due to organizational problems, and on the pilot, who did not give the dispatcher the correct information about his landing trajectory and, consequently, did not decide to stop the landing procedure and try to take another approach at the time he should have done so."
"January 19, 1952",1:38,"Sandspit, British Columbia",53.2431,-131.821,Northwest Orient Airlines,324,Tokyo - Elmendorf AFB,Douglas DC-4,N45342,27279,43,40,3,36,33,3,0,"The crew chose to divert to Sandpit after the No. 1 engine was shut down. The aircraft crashed into the Pacific Ocean one mile offshore after overshooting the runway during the emergency landing. A nose gear retraction difficulty in connection with an icing condition or a power loss, which made the aircraft incapable of maintaining flight. Most of the fatalities were from exposure to the frigid water."
"October 30, 1935",1737,Happy Valley-Goose Bay,53.3019,-60.4167,Labradore Airways,?,St. Anthony - Goose Bay,de Havilland Canada DHC-6 Twin Otter 100,C-FAUS,34,4,2,2,4,2,2,0,The air ambulance struck a mountain in near zero visibility and snow bounced twice and came to rest in a canyon. The VFR flight was attempted in mountainous terrain in marginal weather conditions. The aircraft was flown at an altitude which did not provide terrain clearance and the aircraft struck amountain for undetermined reasons.
"October 08, 1946",955,Happy Valley-Goose Bay,53.3019,-60.4167,Goose Bay Air Services,?,Snegamook Lake - Goose Bay,de Havilland Canada DHC-3 Otter,C-FAGM,400,5,4,1,4,3,1,0,"A fatigue initiated crack in the number nine cylinder head caused the engine to run rough and lose power. While the pilot was manoeuvring for the precautionary landing in whiteout conditions, the aircraft crashed. At impact, the fuel cells ruptured, and a fire erupted which destroyed the aircraft."
"July 10, 2017",1900,Miros?awiec,53.3439,16.0872,Military - Polish Air Force,?,Warsaw - Miroslawiec,CASA C-295M,19,S-043,20,16,4,20,16,4,0,"While attempting to land, the plane fell to the ground from about 500-650 feet and crashed into a wooded area, 2 miles from the airport."
"October 09, 1949",1758,Dublin,53.3497,-6.2603,Aer Turas,?,Glasgow - Dublin,Bristol 170 Freighter 31E,EI-APM,13076,2,0,2,2,0,2,0,"The pilot attempted an overshoot maneuver, following the stoppage of the port engine, at too low a speed (below the minimum control speed) resulting in an uncontrollable turn towards the Airport buildings."
"April 11, 1996",1540,Birkenhead,53.3833,-3.0167,Military - U.S. Army Air Forces,?,Liverpool - New York,Consolidated B24H,42-50347,?,24,19,5,24,19,5,0,Broke-up in flight either due to an explosion or catastrophic structural failure of the aircraft.
"April 04, 1955",?,"Islay, Alberta",53.3939,-110.539,British European Airways,?,14099,de Havilland DH-114 Heron,G-AOFY,14099,3,0,3,3,0,3,0,"The pilot did not appreciate that the air ambulance had rapidly lost height whilst he was making a visual half circuit to land. This could not have been due to the absence of sufficient visual reference in the prevailing conditions of darkness, very low cloud and drizzle. The urgent nature of the flight is considered to have influenced the pilot's decision to land."
"May 21, 1972",1815,Liverpool,53.4075,-2.9919,Mannin Airways,?,"Isle of Man - Dublin, Ireland",de Havilland DH-89A Dragon Rapide,G-AKOF,6538,8,6,2,7,5,2,0,Crashed after running out of fuel when diverted to Liverpool because of adverse weather.
"June 04, 1967",1009,Stockport Rural District,53.408,-2.116,British Midland Airways,?,Palma de Mallorca - Manchester,Canadair C-4 Argonaut,G-ALHG,153,84,79,5,72,69,3,0,"The aircraft crashed a during a landing attempt. Loss of power in both starboard engines resulting in control difficulties. Fuel starvation due to inadvertent fuel transfer. Inadvertent fuel transfer in flight on a scale sufficient to involve the risk, after a long flight, of emptying the tank expected to contain sufficient fuel can occur if the fuel selector levers in the cockpit of this type of aircraft are incorrectly positioned by even a small amount. This is easy to do and difficult for the pilot to recognize."
"June 14, 1981",1622,Ust-Barguzin,53.4106,109.0228,Aeroflot,498,Ulan - Severomuysk,Ilyushin Il-14,CCCP-41838,147001141,48,44,4,48,44,4,0,The crew informed ATC they could see the field but crashed 30 km from the airport.
"January 31, 1935",1900,Szczecin,53.4247,14.5553,Deruluft,?,Koenigberg - Berlin,Junkers JU-52/3m,D-AREN,4051,11,8,3,11,8,3,0,"Crashed full speed into a hill, 450 feet high in rain and fog. Icing."
"March 14, 1957",?,Manchester,53.4667,-2.2333,Air Transport Charter,?,Manchester - Belfast,Douglas C-47A-75-DL Dakota 3,G-AJVZ,19361,3,0,3,2,0,2,0,"The inability of the aircraft to gain height shortly after becoming airborne, due to loss of engine power caused by ice formation in the carburetor intakes attributable to the captain's failure to make use of the heat controls."
"August 22, 1985",1346,Manchester,53.4667,-2.2333,British European Airways,411,Amsterdam - Manchester,Vickers Viscount 701,G-ALWE,4,20,15,5,20,15,5,2,"The plane suddenly veered and banked to the right while making an approach to land. The plane crashed into houses. Fracture of a 9/16"" bolt on the starboard flap due to fatigue led to loss of control of the aircraft."
"April 22, 1971",613,Manchester,53.4667,-2.2333,British Airtours,28M,Manchester - Kerkira,Boeing B-737-236,G-BGJL,22033/743,137,131,6,55,53,2,0,"During takeoff from Manchester, failure of the No. 9 combustor on the port engine resulted in its ejection from the engine and fracturing of the fuel tank access panel and resulting fire. The fire spread into the cabin incapacitating and killing passengers due to toxic smoke. Thermal metal fatigue of the combustor. Slow braking, using reverse thrust and turning the aircraft so it stopped with fire upwind of the fuselage, all helped to feed the flames. The front starboard side door was farthest from flames but jammed when there was a partial premature chute deployment, and  the crew spent time trying to unjam it, while toxic smoke accumulated in the cabin, before starting evacuations through port side door.
 The aircraft was named ""River Orrin."""
"December 25, 1967",?,Edmonton,53.5333,-113.5,Western Canada Airways,?,Calgary - Moosejaw,Boeing 40,CF-AIN,1165,3,2,1,3,2,1,0,The air mail plane crashed in fog  while attempting to land in fog.
"December 08, 1972",1427,Edmonton,53.5333,-113.5,Associated Airways,?,?,Avro 685 York C-1,CF-HMY,MW237,2,0,2,2,0,2,0,"The attempt of the pilot to takeoff under the prevailing unfavorable conditions. As a result, the aircraft hit an instrument landing building and crashed into a rail yard."
"July 21, 1919",834,Edmonton,53.5333,-113.5,Pacific Western Airlines,?,Toronto - Edmonton,Boeing 707-321C,CF-PWZ,18826/389,5,0,5,5,0,5,0,"Landing in poor visibility, turbulence and snow, the cargo plane came in for a landing at a high sink rate. The captain took over the controls to try to arrest the sink rate but the plane crashed into trees, a powerline and finally into a ridge short of the runway. The plane broke in two and was destroyed by fire."
"July 12, 1931",1020,Bremerhaven,53.55,8.5833,BAL Bremerhaven Airline,?,Bremerhaven - Wangerooge,Britten Norman BN-2B Trislander,D-IAAI,2167,9,8,1,8,7,1,0,"The aircraft crashed into the Weser River shortly after taking off from Bremerhaven Airport. Three persons were pulled from the river, two of whom died shortly thereafter as a result of their injuries."
"March 21, 1980",945,Horwich,53.592,-2.54,Silver City Airways,?,Isle of Man - Manchester,Bristol 170 Freighter 21,G-AICS,12762,42,39,3,35,35,0,0,Crashed into a mountain near Winter Hill during an approach. The First Officer used the wrong radio beacon (Oldham Becaon instead of on Wigan Beacon).
"June 09, 1999",?,Juist,53.6768,6.9925,Deutsche Lufthansa,?,?,Junkers F-13,D-272,660,5,4,1,5,4,1,0,Crashed under weather related.circumstances.
"September 14, 1931",1154,Abakan,53.7167,91.4167,Military - Russian Air Force,?,Abakan - Petropavlosk - Kamchatsky,Ilyushin IL-76MD,RA-76804,93492278,23,19,4,23,19,4,0,The aircraft crashed shortly after takeoff. Overloaded.
